framed,player_id,round_nr,participant_code,s1,s1_cum,s1_freq,df
0,1,34,eze54kxk,0,15,0.441176471,2.628571429
1,1,34,g7ab12q3,1,27,0.794117647,1.885714286
0,1,34,gauqrm0f,0,17,0.5,1.685714286
1,1,34,i16qw3id,0,24,0.705882353,1.714285714
0,1,34,i8qt3jxw,0,18,0.529411765,2.114285714
1,1,34,ipmny9rq,0,1,0.029411765,2.257142857
1,1,34,izo49mch,1,25,0.735294118,2.2
0,1,34,jiebe12q,0,11,0.323529412,3.228571429
0,1,34,k5s3f5ne,0,10,0.294117647,1.885714286
0,1,34,kdhmpvys,0,4,0.117647059,1.742857143
0,1,34,o4plj56u,0,8,0.235294118,1.914285714
0,1,34,ogmameyc,0,5,0.147058824,1.628571429
1,1,34,or50tpef,0,24,0.705882353,1.8
1,1,34,ouaa8yuq,0,10,0.294117647,2.771428571
1,1,34,owlwqap1,1,20,0.588235294,2.8
1,1,34,oy8wn5im,0,11,0.323529412,2.2
0,1,34,qmwwptcx,0,1,0.029411765,1.714285714
1,1,34,r3oyr52t,0,1,0.029411765,2.114285714
1,1,34,rj5j60np,1,27,0.794117647,2.285714286
0,1,34,s48es8wr,0,0,0,1.828571429
1,1,34,sj2ft9f6,1,25,0.735294118,2.171428571
0,1,34,t1tzrcmi,0,2,0.058823529,1.8
0,1,34,tcleibkp,0,10,0.294117647,2.771428571
1,1,34,u9xqjsvk,0,18,0.529411765,3.257142857
0,1,34,ursirs43,1,27,0.794117647,2.257142857
1,1,34,uwz2vbjr,1,33,0.970588235,2.6
0,1,34,w8d4usex,0,14,0.411764706,2.657142857
0,1,34,wh4u3tph,0,0,0,2.4
1,1,34,xtfge1ys,0,27,0.794117647,1.771428571
0,1,34,xurwn6zz,0,16,0.470588235,2.428571429
0,1,34,ycniewr6,0,7,0.205882353,1.742857143
1,1,34,yh9eenkb,0,0,0,2.114285714
1,1,34,z50vt4g0,0,2,0.058823529,2.6
1,1,34,zo9j0hsi,1,18,0.529411765,2.657142857
0,2,34,0xwx0wrp,0,16,0.470588235,2.457142857
0,2,34,17fpqn72,0,1,0.029411765,2.485714286
0,2,34,20cc9xq0,0,2,0.058823529,1.914285714
1,2,34,2fsj9qvt,0,1,0.029411765,2.228571429
1,2,34,3u51j68w,0,11,0.323529412,1.514285714
0,2,34,4txwixdq,0,6,0.176470588,1.571428571
1,2,34,6fsse8c1,0,18,0.529411765,2.514285714
0,2,34,6h8woyh9,0,6,0.176470588,1.771428571
1,2,34,6ub1usmw,0,1,0.029411765,2.228571429
1,2,34,6zqxv643,0,0,0,1.428571429
1,2,34,7lpmb9fe,0,12,0.352941176,1.657142857
1,2,34,b689r07v,0,9,0.264705882,1.857142857
1,2,34,b7ctrqau,0,0,0,1.485714286
0,2,34,cpep7vdg,0,5,0.147058824,3.171428571
0,2,34,d3nnqhj1,0,0,0,2.342857143
1,2,34,e8jis7nf,0,2,0.058823529,2.657142857
0,2,34,egrlpjt0,0,5,0.147058824,1.942857143
0,2,34,elxbu53y,0,5,0.147058824,2.714285714
0,2,34,enmax74b,0,4,0.117647059,2.028571429
0,2,34,fg9bbibz,0,3,0.088235294,1.714285714
1,2,34,ftednx2p,0,0,0,2.028571429
1,2,34,gs3duosm,0,5,0.147058824,1.771428571
0,2,34,gsgult9w,0,2,0.058823529,2.4
0,2,34,gyckpsyt,0,1,0.029411765,1.8
1,2,34,i18sqw1f,0,0,0,2.171428571
1,2,34,i2nn9ow6,0,19,0.558823529,1.914285714
1,2,34,i7rlg7cc,0,1,0.029411765,1.4
0,2,34,icec28hf,0,0,0,2.657142857
1,2,34,iyu7t1vc,0,13,0.382352941,1.914285714
0,2,34,jt77i2bs,0,2,0.058823529,1.4
0,2,34,k7l2k1h7,0,5,0.147058824,1.685714286
1,2,34,kcee9wcd,0,9,0.264705882,2.028571429
1,2,34,mv7b2pla,0,16,0.470588235,2.6
0,2,34,no6j6c3d,0,6,0.176470588,2.514285714
0,2,34,o8yazhge,0,9,0.264705882,1.771428571
0,2,34,owd84sog,0,0,0,2.4
0,2,34,q9c5lo1x,0,15,0.441176471,2.285714286
1,2,34,qaes30x6,0,1,0.029411765,1.571428571
1,2,34,qkypffhk,0,0,0,2.2
1,2,34,qxal8ioj,0,4,0.117647059,2.714285714
0,2,34,st9ftz75,0,0,0,2.028571429
0,2,34,svszy7vv,0,10,0.294117647,2.485714286
0,2,34,swbsts7n,0,9,0.264705882,2.571428571
0,2,34,vnhsr39l,0,0,0,1.8
0,2,34,vntc9er4,0,0,0,2.142857143
1,2,34,vrtjenol,0,8,0.235294118,2.542857143
0,2,34,x2gcqvwb,0,2,0.058823529,3
1,2,34,x6hhcpwc,0,0,0,1.885714286
1,2,34,xwsl0cj6,0,0,0,2.114285714
1,2,34,y9iygxxf,0,1,0.029411765,2.771428571
1,1,35,0bmasffv,0,26,0.742857143,1.742857143
1,1,35,265l99ai,0,1,0.028571429,2.6
1,1,35,3cruabz9,0,15,0.428571429,1.4
1,1,35,3fmd8mik,0,0,0,2.828571429
0,1,35,5xdc3466,0,31,0.885714286,3.085714286
0,1,35,6i6lsymy,0,28,0.8,2.342857143
0,1,35,7h7cf7jw,1,34,0.971428571,2.485714286
1,1,35,7xjh9hwo,1,33,0.942857143,2.485714286
1,1,35,8gckk19h,0,16,0.457142857,2.114285714
1,1,35,9smjkz19,0,0,0,1.857142857
0,1,35,bhaakguo,0,2,0.057142857,1.8
0,1,35,bollw9mr,1,29,0.828571429,2.542857143
0,1,35,buocfmyx,0,7,0.2,1.485714286
0,1,35,buxstyu5,0,12,0.342857143,2.485714286
0,1,35,chdxrfak,0,24,0.685714286,2.371428571
0,1,35,crzbb1pp,1,8,0.228571429,1.942857143
0,1,35,eze54kxk,0,15,0.428571429,2.628571429
1,1,35,g7ab12q3,1,28,0.8,1.885714286
0,1,35,gauqrm0f,0,17,0.485714286,1.685714286
1,1,35,i16qw3id,1,25,0.714285714,1.714285714
0,1,35,i8qt3jxw,0,18,0.514285714,2.114285714
1,1,35,ipmny9rq,0,1,0.028571429,2.257142857
1,1,35,izo49mch,1,26,0.742857143,2.2
0,1,35,jiebe12q,0,11,0.314285714,3.228571429
0,1,35,k5s3f5ne,1,11,0.314285714,1.885714286
0,1,35,kdhmpvys,0,4,0.114285714,1.742857143
0,1,35,o4plj56u,0,8,0.228571429,1.914285714
0,1,35,ogmameyc,0,5,0.142857143,1.628571429
1,1,35,or50tpef,1,25,0.714285714,1.8
1,1,35,ouaa8yuq,1,11,0.314285714,2.771428571
1,1,35,owlwqap1,1,21,0.6,2.8
1,1,35,oy8wn5im,1,12,0.342857143,2.2
0,1,35,qmwwptcx,0,1,0.028571429,1.714285714
1,1,35,r3oyr52t,0,1,0.028571429,2.114285714
1,1,35,rj5j60np,0,27,0.771428571,2.285714286
0,1,35,s48es8wr,0,0,0,1.828571429
1,1,35,sj2ft9f6,1,26,0.742857143,2.171428571
0,1,35,t1tzrcmi,0,2,0.057142857,1.8
0,1,35,tcleibkp,1,11,0.314285714,2.771428571
1,1,35,u9xqjsvk,0,18,0.514285714,3.257142857
0,1,35,ursirs43,1,28,0.8,2.257142857
1,1,35,uwz2vbjr,1,34,0.971428571,2.6
0,1,35,w8d4usex,0,14,0.4,2.657142857
0,1,35,wh4u3tph,0,0,0,2.4
1,1,35,xtfge1ys,0,27,0.771428571,1.771428571
0,1,35,xurwn6zz,0,16,0.457142857,2.428571429
0,1,35,ycniewr6,0,7,0.2,1.742857143
1,1,35,yh9eenkb,0,0,0,2.114285714
1,1,35,z50vt4g0,0,2,0.057142857,2.6
1,1,35,zo9j0hsi,1,19,0.542857143,2.657142857
0,2,35,0xwx0wrp,0,16,0.457142857,2.457142857
0,2,35,17fpqn72,0,1,0.028571429,2.485714286
0,2,35,20cc9xq0,0,2,0.057142857,1.914285714
1,2,35,2fsj9qvt,0,1,0.028571429,2.228571429
1,2,35,3u51j68w,0,11,0.314285714,1.514285714
0,2,35,4txwixdq,0,6,0.171428571,1.571428571
1,2,35,6fsse8c1,0,19,0.542857143,2.514285714
0,2,35,6h8woyh9,0,6,0.171428571,1.771428571
1,2,35,6ub1usmw,0,1,0.028571429,2.228571429
1,2,35,6zqxv643,0,0,0,1.428571429
1,2,35,7lpmb9fe,0,12,0.342857143,1.657142857
1,2,35,b689r07v,0,10,0.285714286,1.857142857
1,2,35,b7ctrqau,0,0,0,1.485714286
0,2,35,cpep7vdg,0,6,0.171428571,3.171428571
0,2,35,d3nnqhj1,0,0,0,2.342857143
1,2,35,e8jis7nf,0,2,0.057142857,2.657142857
0,2,35,egrlpjt0,0,5,0.142857143,1.942857143
0,2,35,elxbu53y,0,6,0.171428571,2.714285714
0,2,35,enmax74b,0,4,0.114285714,2.028571429
0,2,35,fg9bbibz,0,3,0.085714286,1.714285714
1,2,35,ftednx2p,0,0,0,2.028571429
1,2,35,gs3duosm,0,5,0.142857143,1.771428571
0,2,35,gsgult9w,0,2,0.057142857,2.4
0,2,35,gyckpsyt,0,1,0.028571429,1.8
1,2,35,i18sqw1f,0,0,0,2.171428571
1,2,35,i2nn9ow6,0,19,0.542857143,1.914285714
1,2,35,i7rlg7cc,0,1,0.028571429,1.4
0,2,35,icec28hf,0,0,0,2.657142857
1,2,35,iyu7t1vc,0,13,0.371428571,1.914285714
0,2,35,jt77i2bs,0,2,0.057142857,1.4
0,2,35,k7l2k1h7,0,5,0.142857143,1.685714286
1,2,35,kcee9wcd,0,9,0.257142857,2.028571429
1,2,35,mv7b2pla,0,17,0.485714286,2.6
0,2,35,no6j6c3d,0,6,0.171428571,2.514285714
0,2,35,o8yazhge,0,9,0.257142857,1.771428571
0,2,35,owd84sog,0,0,0,2.4
0,2,35,q9c5lo1x,0,16,0.457142857,2.285714286
1,2,35,qaes30x6,0,1,0.028571429,1.571428571
1,2,35,qkypffhk,0,0,0,2.2
1,2,35,qxal8ioj,0,4,0.114285714,2.714285714
0,2,35,st9ftz75,0,0,0,2.028571429
0,2,35,svszy7vv,0,10,0.285714286,2.485714286
0,2,35,swbsts7n,0,9,0.257142857,2.571428571
0,2,35,vnhsr39l,0,0,0,1.8
0,2,35,vntc9er4,0,0,0,2.142857143
1,2,35,vrtjenol,0,8,0.228571429,2.542857143
0,2,35,x2gcqvwb,0,2,0.057142857,3
1,2,35,x6hhcpwc,0,0,0,1.885714286
1,2,35,xwsl0cj6,0,0,0,2.114285714
1,2,35,y9iygxxf,0,1,0.028571429,2.771428571
1,1,36,0bmasffv,0,26,0.722222222,1.742857143
1,1,36,265l99ai,0,1,0.027777778,2.6
1,1,36,3cruabz9,0,15,0.416666667,1.4
1,1,36,3fmd8mik,0,0,0,2.828571429
0,1,36,5xdc3466,1,32,0.888888889,3.085714286
0,1,36,6i6lsymy,0,28,0.777777778,2.342857143
0,1,36,7h7cf7jw,1,35,0.972222222,2.485714286
1,1,36,7xjh9hwo,1,34,0.944444444,2.485714286
1,1,36,8gckk19h,0,16,0.444444444,2.114285714
1,1,36,9smjkz19,0,0,0,1.857142857
0,1,36,bhaakguo,0,2,0.055555556,1.8
0,1,36,bollw9mr,1,30,0.833333333,2.542857143
0,1,36,buocfmyx,0,7,0.194444444,1.485714286
0,1,36,buxstyu5,0,12,0.333333333,2.485714286
0,1,36,chdxrfak,1,25,0.694444444,2.371428571
0,1,36,crzbb1pp,1,9,0.25,1.942857143
0,1,36,eze54kxk,0,15,0.416666667,2.628571429
1,1,36,g7ab12q3,1,29,0.805555556,1.885714286
0,1,36,gauqrm0f,0,17,0.472222222,1.685714286
1,1,36,i16qw3id,0,25,0.694444444,1.714285714
0,1,36,i8qt3jxw,0,18,0.5,2.114285714
1,1,36,ipmny9rq,0,1,0.027777778,2.257142857
1,1,36,izo49mch,1,27,0.75,2.2
0,1,36,jiebe12q,0,11,0.305555556,3.228571429
0,1,36,k5s3f5ne,1,12,0.333333333,1.885714286
0,1,36,kdhmpvys,0,4,0.111111111,1.742857143
0,1,36,o4plj56u,0,8,0.222222222,1.914285714
0,1,36,ogmameyc,0,5,0.138888889,1.628571429
1,1,36,or50tpef,1,26,0.722222222,1.8
1,1,36,ouaa8yuq,0,11,0.305555556,2.771428571
1,1,36,owlwqap1,1,22,0.611111111,2.8
1,1,36,oy8wn5im,1,13,0.361111111,2.2
0,1,36,qmwwptcx,0,1,0.027777778,1.714285714
1,1,36,r3oyr52t,0,1,0.027777778,2.114285714
1,1,36,rj5j60np,0,27,0.75,2.285714286
0,1,36,s48es8wr,1,1,0.027777778,1.828571429
1,1,36,sj2ft9f6,1,27,0.75,2.171428571
0,1,36,t1tzrcmi,0,2,0.055555556,1.8
0,1,36,tcleibkp,1,12,0.333333333,2.771428571
1,1,36,u9xqjsvk,0,18,0.5,3.257142857
0,1,36,ursirs43,0,28,0.777777778,2.257142857
1,1,36,uwz2vbjr,1,35,0.972222222,2.6
0,1,36,w8d4usex,0,14,0.388888889,2.657142857
0,1,36,wh4u3tph,0,0,0,2.4
1,1,36,xtfge1ys,0,27,0.75,1.771428571
0,1,36,xurwn6zz,0,16,0.444444444,2.428571429
0,1,36,ycniewr6,0,7,0.194444444,1.742857143
1,1,36,yh9eenkb,0,0,0,2.114285714
1,1,36,z50vt4g0,0,2,0.055555556,2.6
1,1,36,zo9j0hsi,0,19,0.527777778,2.657142857
0,2,36,0xwx0wrp,0,16,0.444444444,2.457142857
0,2,36,17fpqn72,0,1,0.027777778,2.485714286
0,2,36,20cc9xq0,0,3,0.083333333,1.914285714
1,2,36,2fsj9qvt,0,1,0.027777778,2.228571429
1,2,36,3u51j68w,0,11,0.305555556,1.514285714
0,2,36,4txwixdq,0,6,0.166666667,1.571428571
1,2,36,6fsse8c1,0,20,0.555555556,2.514285714
0,2,36,6h8woyh9,0,6,0.166666667,1.771428571
1,2,36,6ub1usmw,0,1,0.027777778,2.228571429
1,2,36,6zqxv643,0,0,0,1.428571429
1,2,36,7lpmb9fe,0,12,0.333333333,1.657142857
1,2,36,b689r07v,0,10,0.277777778,1.857142857
1,2,36,b7ctrqau,0,0,0,1.485714286
0,2,36,cpep7vdg,0,6,0.166666667,3.171428571
0,2,36,d3nnqhj1,0,0,0,2.342857143
1,2,36,e8jis7nf,0,2,0.055555556,2.657142857
0,2,36,egrlpjt0,0,5,0.138888889,1.942857143
0,2,36,elxbu53y,0,6,0.166666667,2.714285714
0,2,36,enmax74b,0,4,0.111111111,2.028571429
0,2,36,fg9bbibz,0,3,0.083333333,1.714285714
1,2,36,ftednx2p,0,0,0,2.028571429
1,2,36,gs3duosm,0,5,0.138888889,1.771428571
0,2,36,gsgult9w,0,2,0.055555556,2.4
0,2,36,gyckpsyt,0,1,0.027777778,1.8
1,2,36,i18sqw1f,0,0,0,2.171428571
1,2,36,i2nn9ow6,0,19,0.527777778,1.914285714
1,2,36,i7rlg7cc,0,1,0.027777778,1.4
0,2,36,icec28hf,0,0,0,2.657142857
1,2,36,iyu7t1vc,0,13,0.361111111,1.914285714
0,2,36,jt77i2bs,0,2,0.055555556,1.4
0,2,36,k7l2k1h7,0,6,0.166666667,1.685714286
1,2,36,kcee9wcd,0,9,0.25,2.028571429
1,2,36,mv7b2pla,0,17,0.472222222,2.6
0,2,36,no6j6c3d,0,7,0.194444444,2.514285714
0,2,36,o8yazhge,0,9,0.25,1.771428571
0,2,36,owd84sog,0,0,0,2.4
0,2,36,q9c5lo1x,0,16,0.444444444,2.285714286
1,2,36,qaes30x6,0,1,0.027777778,1.571428571
1,2,36,qkypffhk,0,0,0,2.2
1,2,36,qxal8ioj,0,5,0.138888889,2.714285714
0,2,36,st9ftz75,0,0,0,2.028571429
0,2,36,svszy7vv,0,10,0.277777778,2.485714286
0,2,36,swbsts7n,0,9,0.25,2.571428571
0,2,36,vnhsr39l,0,0,0,1.8
0,2,36,vntc9er4,0,0,0,2.142857143
1,2,36,vrtjenol,0,8,0.222222222,2.542857143
0,2,36,x2gcqvwb,0,2,0.055555556,3
1,2,36,x6hhcpwc,0,0,0,1.885714286
1,2,36,xwsl0cj6,0,0,0,2.114285714
1,2,36,y9iygxxf,0,1,0.027777778,2.771428571
1,1,37,0bmasffv,0,26,0.702702703,1.742857143
1,1,37,265l99ai,0,1,0.027027027,2.6
1,1,37,3cruabz9,1,16,0.432432432,1.4
1,1,37,3fmd8mik,0,0,0,2.828571429
0,1,37,5xdc3466,1,33,0.891891892,3.085714286
0,1,37,6i6lsymy,0,28,0.756756757,2.342857143
0,1,37,7h7cf7jw,1,36,0.972972973,2.485714286
1,1,37,7xjh9hwo,1,35,0.945945946,2.485714286
1,1,37,8gckk19h,1,17,0.459459459,2.114285714
1,1,37,9smjkz19,0,0,0,1.857142857
0,1,37,bhaakguo,0,2,0.054054054,1.8
0,1,37,bollw9mr,1,31,0.837837838,2.542857143
0,1,37,buocfmyx,0,7,0.189189189,1.485714286
0,1,37,buxstyu5,1,13,0.351351351,2.485714286
0,1,37,chdxrfak,1,26,0.702702703,2.371428571
0,1,37,crzbb1pp,1,10,0.27027027,1.942857143
0,1,37,eze54kxk,1,16,0.432432432,2.628571429
1,1,37,g7ab12q3,1,30,0.810810811,1.885714286
0,1,37,gauqrm0f,0,17,0.459459459,1.685714286
1,1,37,i16qw3id,1,26,0.702702703,1.714285714
0,1,37,i8qt3jxw,0,18,0.486486486,2.114285714
1,1,37,ipmny9rq,0,1,0.027027027,2.257142857
1,1,37,izo49mch,1,28,0.756756757,2.2
0,1,37,jiebe12q,0,11,0.297297297,3.228571429
0,1,37,k5s3f5ne,1,13,0.351351351,1.885714286
0,1,37,kdhmpvys,0,4,0.108108108,1.742857143
0,1,37,o4plj56u,0,8,0.216216216,1.914285714
0,1,37,ogmameyc,0,5,0.135135135,1.628571429
1,1,37,or50tpef,1,27,0.72972973,1.8
1,1,37,ouaa8yuq,0,11,0.297297297,2.771428571
1,1,37,owlwqap1,0,22,0.594594595,2.8
1,1,37,oy8wn5im,1,14,0.378378378,2.2
0,1,37,qmwwptcx,0,1,0.027027027,1.714285714
1,1,37,r3oyr52t,0,1,0.027027027,2.114285714
1,1,37,rj5j60np,1,28,0.756756757,2.285714286
0,1,37,s48es8wr,1,1,0.027027027,1.828571429
1,1,37,sj2ft9f6,0,27,0.72972973,2.171428571
0,1,37,t1tzrcmi,0,2,0.054054054,1.8
0,1,37,tcleibkp,0,12,0.324324324,2.771428571
1,1,37,u9xqjsvk,1,19,0.513513514,3.257142857
0,1,37,ursirs43,0,28,0.756756757,2.257142857
1,1,37,uwz2vbjr,1,36,0.972972973,2.6
0,1,37,w8d4usex,0,14,0.378378378,2.657142857
0,1,37,wh4u3tph,0,0,0,2.4
1,1,37,xtfge1ys,0,27,0.72972973,1.771428571
0,1,37,xurwn6zz,0,16,0.432432432,2.428571429
0,1,37,ycniewr6,0,7,0.189189189,1.742857143
1,1,37,yh9eenkb,0,0,0,2.114285714
1,1,37,z50vt4g0,0,2,0.054054054,2.6
1,1,37,zo9j0hsi,1,20,0.540540541,2.657142857
0,2,37,0xwx0wrp,0,16,0.432432432,2.457142857
0,2,37,17fpqn72,0,1,0.027027027,2.485714286
0,2,37,20cc9xq0,0,3,0.081081081,1.914285714
1,2,37,2fsj9qvt,0,1,0.027027027,2.228571429
1,2,37,3u51j68w,0,11,0.297297297,1.514285714
0,2,37,4txwixdq,0,6,0.162162162,1.571428571
1,2,37,6fsse8c1,0,21,0.567567568,2.514285714
0,2,37,6h8woyh9,0,6,0.162162162,1.771428571
1,2,37,6ub1usmw,0,1,0.027027027,2.228571429
1,2,37,6zqxv643,0,0,0,1.428571429
1,2,37,7lpmb9fe,0,13,0.351351351,1.657142857
1,2,37,b689r07v,0,11,0.297297297,1.857142857
1,2,37,b7ctrqau,0,0,0,1.485714286
0,2,37,cpep7vdg,0,6,0.162162162,3.171428571
0,2,37,d3nnqhj1,0,0,0,2.342857143
1,2,37,e8jis7nf,0,2,0.054054054,2.657142857
0,2,37,egrlpjt0,0,5,0.135135135,1.942857143
0,2,37,elxbu53y,0,6,0.162162162,2.714285714
0,2,37,enmax74b,0,4,0.108108108,2.028571429
0,2,37,fg9bbibz,0,3,0.081081081,1.714285714
1,2,37,ftednx2p,0,0,0,2.028571429
1,2,37,gs3duosm,0,5,0.135135135,1.771428571
0,2,37,gsgult9w,0,2,0.054054054,2.4
0,2,37,gyckpsyt,0,1,0.027027027,1.8
1,2,37,i18sqw1f,0,0,0,2.171428571
1,2,37,i2nn9ow6,0,19,0.513513514,1.914285714
1,2,37,i7rlg7cc,0,1,0.027027027,1.4
0,2,37,icec28hf,0,0,0,2.657142857
1,2,37,iyu7t1vc,0,14,0.378378378,1.914285714
0,2,37,jt77i2bs,0,2,0.054054054,1.4
0,2,37,k7l2k1h7,0,6,0.162162162,1.685714286
1,2,37,kcee9wcd,0,9,0.243243243,2.028571429
1,2,37,mv7b2pla,0,17,0.459459459,2.6
0,2,37,no6j6c3d,0,7,0.189189189,2.514285714
0,2,37,o8yazhge,0,9,0.243243243,1.771428571
0,2,37,owd84sog,0,0,0,2.4
0,2,37,q9c5lo1x,0,16,0.432432432,2.285714286
1,2,37,qaes30x6,0,1,0.027027027,1.571428571
1,2,37,qkypffhk,0,0,0,2.2
1,2,37,qxal8ioj,0,6,0.162162162,2.714285714
0,2,37,st9ftz75,0,0,0,2.028571429
0,2,37,svszy7vv,0,10,0.27027027,2.485714286
0,2,37,swbsts7n,0,10,0.27027027,2.571428571
0,2,37,vnhsr39l,0,0,0,1.8
0,2,37,vntc9er4,0,0,0,2.142857143
1,2,37,vrtjenol,0,8,0.216216216,2.542857143
0,2,37,x2gcqvwb,0,2,0.054054054,3
1,2,37,x6hhcpwc,0,1,0.027027027,1.885714286
1,2,37,xwsl0cj6,0,0,0,2.114285714
1,2,37,y9iygxxf,0,1,0.027027027,2.771428571
1,1,38,0bmasffv,0,26,0.684210526,1.742857143
1,1,38,265l99ai,0,1,0.026315789,2.6
1,1,38,3cruabz9,1,17,0.447368421,1.4
1,1,38,3fmd8mik,0,0,0,2.828571429
0,1,38,5xdc3466,0,33,0.868421053,3.085714286
0,1,38,6i6lsymy,0,28,0.736842105,2.342857143
0,1,38,7h7cf7jw,1,37,0.973684211,2.485714286
1,1,38,7xjh9hwo,1,36,0.947368421,2.485714286
1,1,38,8gckk19h,0,17,0.447368421,2.114285714
1,1,38,9smjkz19,0,0,0,1.857142857
0,1,38,bhaakguo,0,2,0.052631579,1.8
0,1,38,bollw9mr,1,32,0.842105263,2.542857143
0,1,38,buocfmyx,0,7,0.184210526,1.485714286
0,1,38,buxstyu5,0,13,0.342105263,2.485714286
0,1,38,chdxrfak,0,26,0.684210526,2.371428571
0,1,38,crzbb1pp,1,11,0.289473684,1.942857143
0,1,38,eze54kxk,1,17,0.447368421,2.628571429
1,1,38,g7ab12q3,1,31,0.815789474,1.885714286
0,1,38,gauqrm0f,0,17,0.447368421,1.685714286
1,1,38,i16qw3id,1,27,0.710526316,1.714285714
0,1,38,i8qt3jxw,0,18,0.473684211,2.114285714
1,1,38,ipmny9rq,0,1,0.026315789,2.257142857
1,1,38,izo49mch,1,29,0.763157895,2.2
0,1,38,jiebe12q,0,11,0.289473684,3.228571429
0,1,38,k5s3f5ne,0,13,0.342105263,1.885714286
0,1,38,kdhmpvys,0,4,0.105263158,1.742857143
0,1,38,o4plj56u,0,8,0.210526316,1.914285714
0,1,38,ogmameyc,0,5,0.131578947,1.628571429
1,1,38,or50tpef,1,28,0.736842105,1.8
1,1,38,ouaa8yuq,1,12,0.315789474,2.771428571
1,1,38,owlwqap1,1,23,0.605263158,2.8
1,1,38,oy8wn5im,0,14,0.368421053,2.2
0,1,38,qmwwptcx,0,1,0.026315789,1.714285714
1,1,38,r3oyr52t,0,1,0.026315789,2.114285714
1,1,38,rj5j60np,0,28,0.736842105,2.285714286
0,1,38,s48es8wr,1,1,0.026315789,1.828571429
1,1,38,sj2ft9f6,1,28,0.736842105,2.171428571
0,1,38,t1tzrcmi,0,2,0.052631579,1.8
0,1,38,tcleibkp,0,12,0.315789474,2.771428571
1,1,38,u9xqjsvk,0,19,0.5,3.257142857
0,1,38,ursirs43,1,29,0.763157895,2.257142857
1,1,38,uwz2vbjr,1,37,0.973684211,2.6
0,1,38,w8d4usex,0,14,0.368421053,2.657142857
0,1,38,wh4u3tph,0,0,0,2.4
1,1,38,xtfge1ys,0,27,0.710526316,1.771428571
0,1,38,xurwn6zz,0,16,0.421052632,2.428571429
0,1,38,ycniewr6,0,7,0.184210526,1.742857143
1,1,38,yh9eenkb,1,1,0.026315789,2.114285714
1,1,38,z50vt4g0,0,2,0.052631579,2.6
1,1,38,zo9j0hsi,1,21,0.552631579,2.657142857
0,2,38,0xwx0wrp,0,17,0.447368421,2.457142857
0,2,38,17fpqn72,0,1,0.026315789,2.485714286
0,2,38,20cc9xq0,0,3,0.078947368,1.914285714
1,2,38,2fsj9qvt,0,1,0.026315789,2.228571429
1,2,38,3u51j68w,0,12,0.315789474,1.514285714
0,2,38,4txwixdq,0,6,0.157894737,1.571428571
1,2,38,6fsse8c1,0,22,0.578947368,2.514285714
0,2,38,6h8woyh9,0,6,0.157894737,1.771428571
1,2,38,6ub1usmw,0,1,0.026315789,2.228571429
1,2,38,6zqxv643,0,0,0,1.428571429
1,2,38,7lpmb9fe,0,14,0.368421053,1.657142857
1,2,38,b689r07v,0,11,0.289473684,1.857142857
1,2,38,b7ctrqau,0,0,0,1.485714286
0,2,38,cpep7vdg,0,6,0.157894737,3.171428571
0,2,38,d3nnqhj1,0,0,0,2.342857143
1,2,38,e8jis7nf,0,2,0.052631579,2.657142857
0,2,38,egrlpjt0,0,5,0.131578947,1.942857143
0,2,38,elxbu53y,0,6,0.157894737,2.714285714
0,2,38,enmax74b,0,4,0.105263158,2.028571429
0,2,38,fg9bbibz,0,3,0.078947368,1.714285714
1,2,38,ftednx2p,0,0,0,2.028571429
1,2,38,gs3duosm,0,5,0.131578947,1.771428571
0,2,38,gsgult9w,0,2,0.052631579,2.4
0,2,38,gyckpsyt,0,1,0.026315789,1.8
1,2,38,i18sqw1f,0,0,0,2.171428571
1,2,38,i2nn9ow6,0,19,0.5,1.914285714
1,2,38,i7rlg7cc,0,1,0.026315789,1.4
0,2,38,icec28hf,0,0,0,2.657142857
1,2,38,iyu7t1vc,0,15,0.394736842,1.914285714
0,2,38,jt77i2bs,0,2,0.052631579,1.4
0,2,38,k7l2k1h7,0,6,0.157894737,1.685714286
1,2,38,kcee9wcd,0,9,0.236842105,2.028571429
1,2,38,mv7b2pla,0,18,0.473684211,2.6
0,2,38,no6j6c3d,0,7,0.184210526,2.514285714
0,2,38,o8yazhge,0,9,0.236842105,1.771428571
0,2,38,owd84sog,0,0,0,2.4
0,2,38,q9c5lo1x,0,17,0.447368421,2.285714286
1,2,38,qaes30x6,0,1,0.026315789,1.571428571
1,2,38,qkypffhk,0,0,0,2.2
1,2,38,qxal8ioj,0,7,0.184210526,2.714285714
0,2,38,st9ftz75,0,0,0,2.028571429
0,2,38,svszy7vv,0,10,0.263157895,2.485714286
0,2,38,swbsts7n,0,11,0.289473684,2.571428571
0,2,38,vnhsr39l,0,0,0,1.8
0,2,38,vntc9er4,0,0,0,2.142857143
1,2,38,vrtjenol,0,9,0.236842105,2.542857143
0,2,38,x2gcqvwb,0,2,0.052631579,3
1,2,38,x6hhcpwc,0,0,0,1.885714286
1,2,38,xwsl0cj6,0,0,0,2.114285714
1,2,38,y9iygxxf,0,1,0.026315789,2.771428571
1,1,39,0bmasffv,0,26,0.666666667,1.742857143
1,1,39,265l99ai,0,1,0.025641026,2.6
1,1,39,3cruabz9,1,18,0.461538462,1.4
1,1,39,3fmd8mik,0,0,0,2.828571429
0,1,39,5xdc3466,1,34,0.871794872,3.085714286
0,1,39,6i6lsymy,1,29,0.743589744,2.342857143
