,lambda,p1_s1,p1_s2,p2_s1,p2_s2
6460,6.46,0.21839568835004336,0.7816043116499566,0.23355211409358564,0.7664478859064142
6461,6.461,0.21839264095860017,0.7816073590413999,0.23355442955191688,0.7664455704480831
6462,6.462,0.2183895945673298,0.7816104054326702,0.23355674436685672,0.7664432556331432
6463,6.463,0.21838654917574488,0.7816134508242552,0.23355905853866998,0.76644094146133
6464,6.464,0.2183835047833568,0.7816164952166432,0.23356137206761995,0.7664386279323799
6465,6.465,0.2183804613896778,0.7816195386103221,0.23356368495397037,0.7664363150460296
6466,6.466,0.21837741899422144,0.7816225810057785,0.23356599719798488,0.766434002802015
6467,6.4670000000000005,0.21837437759649975,0.7816256224035002,0.23356830879992707,0.7664316912000728
6468,6.468,0.21837133719602667,0.7816286628039734,0.2335706197600598,0.7664293802399402
6469,6.469,0.21836829779231526,0.7816317022076847,0.23357293007864657,0.7664270699213535
6470,6.47,0.2183652593848802,0.7816347406151198,0.23357523975595013,0.7664247602440499
6471,6.471,0.2183622219732352,0.7816377780267648,0.23357754879223352,0.7664224512077664
6472,6.472,0.21835918555689482,0.7816408144431052,0.2335798571877591,0.7664201428122409
6473,6.473,0.2183561501353744,0.7816438498646254,0.23358216494279,0.76641783505721
6474,6.474,0.21835311570818883,0.7816468842918112,0.23358447205758823,0.7664155279424117
6475,6.4750000000000005,0.2183500822748533,0.7816499177251467,0.23358677853241572,0.7664132214675843
6476,6.476,0.21834704983488434,0.7816529501651157,0.23358908436753545,0.7664109156324647
6477,6.477,0.21834401838779743,0.7816559816122025,0.23359138956320885,0.7664086104367912
6478,6.478,0.21834098793310977,0.7816590120668903,0.23359369411969794,0.766406305880302
6479,6.479,0.21833795847033716,0.7816620415296628,0.23359599803726433,0.7664040019627357
6480,6.48,0.2183349299989974,0.7816650700010026,0.23359830131616982,0.7664016986838302
6481,6.481,0.2183319025185522,0.7816680974814478,0.23360060395671786,0.7663993960432822
6482,6.482,0.2183288760286338,0.7816711239713662,0.23360290595908287,0.7663970940409172
6483,6.4830000000000005,0.21832585052870057,0.7816741494712993,0.23360520732357068,0.7663947926764294
6484,6.484,0.2183228260182715,0.7816771739817285,0.2336075080504425,0.7663924919495575
6485,6.485,0.2183198024968648,0.7816801975031352,0.23360980813995905,0.766390191860041
6486,6.486,0.21831677996399984,0.7816832200360001,0.23361210759238119,0.7663878924076188
6487,6.487,0.2183137584191957,0.7816862415808042,0.2336144064079694,0.7663855935920306
6488,6.488,0.2183107378619715,0.7816892621380284,0.2336167045869843,0.7663832954130156
6489,6.489,0.2183077182918478,0.7816922817081522,0.23361900212968637,0.7663809978703136
6490,6.49,0.21830469970834443,0.7816953002916556,0.23362129903633513,0.7663787009636648
6491,6.4910000000000005,0.2183016821109816,0.7816983178890183,0.23362359530719118,0.7663764046928089
6492,6.492,0.21829866549928043,0.7817013345007195,0.23362589094251465,0.7663741090574853
6493,6.493,0.2182956498727622,0.7817043501272378,0.23362818594256451,0.7663718140574355
6494,6.494,0.21829263523094775,0.7817073647690522,0.23363048030760097,0.7663695196923991
6495,6.495,0.2182896215733593,0.7817103784266407,0.23363277403788338,0.7663672259621166
6496,6.496,0.21828660889951854,0.7817133911004815,0.23363506713367113,0.7663649328663289
6497,6.497,0.21828359720894797,0.781716402791052,0.23363735959522322,0.7663626404047768
6498,6.498,0.21828058650117005,0.7817194134988299,0.23363965142279894,0.766360348577201
6499,6.4990000000000006,0.2182775767757079,0.7817224232242921,0.23364194261665713,0.7663580573833428
6500,6.5,0.21827456803208475,0.7817254319679152,0.23364423317705685,0.766355766822943
6501,6.501,0.21827156026982403,0.7817284397301759,0.23364652310425627,0.7663534768957437
6502,6.502,0.21826855348844976,0.7817314465115502,0.23364881239851434,0.7663511876014857
6503,6.503,0.21826554768748613,0.7817344523125139,0.23365110106008904,0.766348898939911
6504,6.5040000000000004,0.21826254286645724,0.7817374571335427,0.2336533890892392,0.7663466109107608
6505,6.505,0.2182595390248882,0.7817404609751117,0.23365567648622226,0.7663443235137778
6506,6.506,0.21825653616230395,0.781743463837696,0.23365796325129667,0.7663420367487033
6507,6.507000000000001,0.21825353427823002,0.78174646572177,0.23366024938471985,0.7663397506152801
6508,6.508,0.21825053337219205,0.781749466627808,0.23366253488674987,0.7663374651132502
6509,6.509,0.21824753344371567,0.7817524665562844,0.2336648197576443,0.7663351802423557
6510,6.51,0.21824453449232775,0.7817554655076723,0.2336671039976601,0.7663328960023399
6511,6.511,0.21824153651755468,0.7817584634824454,0.23366938760705508,0.766330612392945
6512,6.5120000000000005,0.21823853951892314,0.7817614604810769,0.23367167058608584,0.7663283294139142
6513,6.513,0.21823554349596053,0.7817644565040396,0.23367395293501003,0.76632604706499
6514,6.514,0.21823254844819415,0.7817674515518058,0.2336762346540842,0.766323765345916
6515,6.515000000000001,0.21822955437515226,0.7817704456248477,0.23367851574356466,0.7663214842564353
6516,6.516,0.2182265612763627,0.7817734387236372,0.2336807962037087,0.7663192037962913
6517,6.517,0.21822356915135377,0.7817764308486463,0.2336830760347726,0.7663169239652273
6518,6.518,0.21822057799965425,0.7817794220003458,0.23368535523701217,0.7663146447629878
6519,6.519,0.21821758782079345,0.7817824121792065,0.23368763381068425,0.7663123661893158
6520,6.5200000000000005,0.2182145986143002,0.7817854013856997,0.23368991175604462,0.7663100882439554
6521,6.521,0.21821161037970446,0.7817883896202956,0.23369218907334913,0.766307810926651
6522,6.522,0.21820862311653613,0.7817913768834639,0.2336944657628537,0.7663055342371463
6523,6.523000000000001,0.21820563682432548,0.7817943631756745,0.2336967418248138,0.7663032581751862
6524,6.524,0.21820265150260265,0.7817973484973973,0.23369901725948522,0.7663009827405147
6525,6.525,0.2181996671508988,0.7818003328491013,0.23370129206712276,0.7662987079328772
6526,6.526,0.21819668376874546,0.7818033162312545,0.23370356624798233,0.7662964337520177
6527,6.527,0.21819370135567304,0.781806298644327,0.23370583980231863,0.7662941601976814
6528,6.5280000000000005,0.21819071991121408,0.7818092800887858,0.23370811273038655,0.7662918872696135
6529,6.529,0.2181877394349004,0.7818122605650996,0.23371038503244118,0.7662896149675589
6530,6.53,0.21818475992626427,0.7818152400737357,0.2337126567087371,0.7662873432912629
6531,6.531,0.21818178138483832,0.7818182186151617,0.23371492775952887,0.7662850722404712
6532,6.532,0.21817880381015545,0.7818211961898445,0.2337171981850709,0.7662828018149292
6533,6.533,0.2181758272017488,0.7818241727982511,0.23371946798561738,0.7662805320143825
6534,6.534,0.21817285155915217,0.781827148440848,0.23372173716142253,0.7662782628385774
6535,6.535,0.2181698768818991,0.7818301231181009,0.2337240057127404,0.7662759942872597
6536,6.5360000000000005,0.2181669031695238,0.7818330968304763,0.23372627363982484,0.7662737263601752
6537,6.537,0.21816393042156082,0.7818360695784391,0.23372854094292958,0.7662714590570704
6538,6.538,0.21816095863754456,0.7818390413624555,0.23373080762230813,0.766269192377692
6539,6.539,0.2181579878170103,0.7818420121829897,0.23373307367821416,0.7662669263217858
6540,6.54,0.2181550179594935,0.7818449820405066,0.23373533911090086,0.7662646608890991
6541,6.541,0.21815204906452906,0.781847950935471,0.23373760392062154,0.7662623960793785
6542,6.542,0.21814908113165365,0.7818509188683463,0.2337398681076289,0.7662601318923711
6543,6.543,0.21814611416040278,0.7818538858395973,0.23374213167217642,0.7662578683278237
6544,6.5440000000000005,0.2181431481503136,0.7818568518496863,0.23374439461451663,0.7662556053854834
6545,6.545,0.21814018310092254,0.7818598168990774,0.2337466569349023,0.7662533430650976
6546,6.546,0.21813721901176672,0.7818627809882333,0.2337489186335857,0.7662510813664143
6547,6.547,0.21813425588238328,0.7818657441176167,0.23375117971081932,0.7662488202891806
6548,6.548,0.21813129371231066,0.7818687062876893,0.2337534401668558,0.7662465598331443
6549,6.549,0.21812833250108607,0.7818716674989139,0.23375570000194662,0.7662442999980533
6550,6.55,0.2181253722482476,0.7818746277517523,0.23375795921634426,0.7662420407836558
6551,6.551,0.21812241295333457,0.7818775870466653,0.23376021781030024,0.7662397821896997
6552,6.5520000000000005,0.21811945461588547,0.7818805453841146,0.23376247578406675,0.7662375242159333
6553,6.553,0.21811649723543944,0.7818835027645605,0.23376473313789498,0.7662352668621051
6554,6.554,0.2181135408115359,0.7818864591884642,0.23376698987203628,0.7662330101279639
6555,6.555,0.21811058534371436,0.7818894146562857,0.23376924598674245,0.7662307540132575
6556,6.556,0.21810763083151544,0.7818923691684845,0.23377150148226444,0.7662284985177354
6557,6.557,0.21810467727447874,0.7818953227255212,0.2337737563588531,0.7662262436411468
6558,6.558,0.21810172467214528,0.7818982753278547,0.2337760106167598,0.7662239893832402
6559,6.559,0.21809877302405586,0.7819012269759441,0.23377826425623474,0.7662217357437652
6560,6.5600000000000005,0.21809582232975164,0.7819041776702483,0.23378051727752924,0.7662194827224708
6561,6.561,0.2180928725887744,0.7819071274112256,0.23378276968089343,0.7662172303191065
6562,6.562,0.21808992380066541,0.7819100761993345,0.23378502146657776,0.7662149785334222
6563,6.563,0.2180869759649673,0.7819130240350328,0.23378727263483262,0.7662127273651673
6564,6.564,0.21808402908122185,0.7819159709187781,0.23378952318590787,0.7662104768140922
6565,6.565,0.2180810831489723,0.7819189168510279,0.23379177312005361,0.7662082268799464
6566,6.566,0.21807813816776103,0.781921861832239,0.2337940224375199,0.7662059775624801
6567,6.567,0.21807519413713133,0.7819248058628687,0.23379627113855625,0.7662037288614437
6568,6.5680000000000005,0.21807225105662725,0.7819277489433727,0.23379851922341233,0.7662014807765877
6569,6.569,0.21806930892579207,0.781930691074208,0.23380076669233762,0.7661992333076623
6570,6.57,0.21806636774417004,0.78193363225583,0.23380301354558147,0.7661969864544186
6571,6.571,0.21806342751130575,0.7819365724886943,0.23380525978339275,0.7661947402166073
6572,6.572,0.21806048822674332,0.7819395117732567,0.23380750540602105,0.7661924945939789
6573,6.573,0.2180575498900285,0.7819424501099715,0.2338097504137151,0.7661902495862849
6574,6.574,0.21805461250070585,0.7819453874992942,0.23381199480672374,0.7661880051932762
6575,6.575,0.21805167605832168,0.7819483239416783,0.23381423858529557,0.7661857614147044
6576,6.5760000000000005,0.21804874056242113,0.7819512594375789,0.2338164817496789,0.7661835182503212
6577,6.577,0.21804580601255036,0.7819541939874497,0.23381872430012268,0.7661812756998774
6578,6.578,0.21804287240825618,0.7819571275917439,0.23382096623687473,0.7661790337631252
6579,6.579,0.2180399397490851,0.781960060250915,0.23382320756018332,0.7661767924398167
6580,6.58,0.218037008034584,0.7819629919654161,0.23382544827029667,0.7661745517297033
6581,6.581,0.21803407726430019,0.7819659227356999,0.23382768836746226,0.7661723116325377
6582,6.582,0.21803114743778146,0.7819688525622186,0.23382992785192827,0.7661700721480716
6583,6.583,0.21802821855457546,0.7819717814454247,0.23383216672394194,0.7661678332760581
6584,6.5840000000000005,0.2180252906142302,0.7819747093857697,0.23383440498375116,0.7661655950162489
6585,6.585,0.2180223636162944,0.7819776363837055,0.23383664263160298,0.7661633573683971
6586,6.586,0.21801943756031653,0.7819805624396834,0.2338388796677447,0.7661611203322555
6587,6.587,0.2180165124458458,0.7819834875541543,0.23384111609242353,0.7661588839075765
6588,6.588,0.2180135882724313,0.7819864117275687,0.23384335190588618,0.7661566480941139
6589,6.589,0.2180106650396227,0.7819893349603773,0.23384558710837985,0.7661544128916201
6590,6.59,0.2180077427469695,0.7819922572530305,0.23384782170015075,0.7661521782998493
6591,6.591,0.21800482139402252,0.7819951786059774,0.23385005568144623,0.7661499443185538
6592,6.5920000000000005,0.21800190098033154,0.7819980990196684,0.23385228905251187,0.7661477109474881
6593,6.593,0.21799898150544766,0.7820010184945524,0.23385452181359467,0.7661454781864053
6594,6.594,0.2179960629689216,0.7820039370310784,0.2338567539649404,0.7661432460350597
6595,6.595,0.217993145370305,0.782006854629695,0.23385898550679532,0.7661410144932046
6596,6.596,0.21799022870914897,0.7820097712908511,0.23386121643940525,0.7661387835605948
6597,6.597,0.2179873129850058,0.7820126870149943,0.2338634467630159,0.766136553236984
6598,6.598,0.21798439819742704,0.7820156018025729,0.23386567647787326,0.7661343235221267
6599,6.599,0.2179814843459655,0.7820185156540345,0.2338679055842226,0.7661320944157773
6600,6.6000000000000005,0.21797857143017393,0.782021428569826,0.23387013408230933,0.7661298659176907
6601,6.601,0.21797565944960526,0.7820243405503948,0.2338723619723786,0.7661276380276215
6602,6.602,0.21797274840381262,0.7820272515961875,0.23387458925467586,0.7661254107453243
6603,6.603,0.2179698382923493,0.7820301617076507,0.23387681592944612,0.7661231840705539
6604,6.604,0.21796692911476998,0.7820330708852301,0.233879041996934,0.766120958003066
6605,6.605,0.21796402087062766,0.7820359791293723,0.2338812674573845,0.7661187325426154
6606,6.606,0.21796111355947748,0.7820388864405226,0.23388349231104225,0.7661165076889577
6607,6.607,0.21795820718087397,0.782041792819126,0.2338857165581516,0.7661142834418484
6608,6.6080000000000005,0.21795530173437205,0.782044698265628,0.23388794019895692,0.7661120598010431
6609,6.609,0.21795239721952658,0.7820476027804734,0.23389016323370249,0.7661098367662975
6610,6.61,0.21794949363589353,0.7820505063641066,0.23389238566263254,0.7661076143373675
6611,6.611,0.21794659098302854,0.7820534090169714,0.23389460748599072,0.7661053925140093
6612,6.612,0.21794368926048782,0.7820563107395123,0.23389682870402145,0.7661031712959785
6613,6.613,0.21794078846782727,0.7820592115321727,0.23389904931696806,0.766100950683032
6614,6.614,0.21793788860460422,0.7820621113953957,0.23390126932507413,0.7660987306749258
6615,6.615,0.21793498967037483,0.7820650103296252,0.23390348872858346,0.7660965112714165
6616,6.6160000000000005,0.21793209166469715,0.7820679083353029,0.23390570752773893,0.766094292472261
6617,6.617,0.2179291945871277,0.7820708054128722,0.23390792572278404,0.766092074277216
6618,6.618,0.21792629843722502,0.782073701562775,0.2339101433139619,0.7660898566860381
6619,6.619,0.21792340321454629,0.7820765967854536,0.2339123603015154,0.7660876396984846
6620,6.62,0.217920508918651,0.782079491081349,0.23391457668568716,0.7660854233143128
6621,6.621,0.21791761554909655,0.7820823844509034,0.2339167924667204,0.7660832075332796
6622,6.622,0.2179147231054427,0.7820852768945573,0.23391900764485735,0.7660809923551426
6623,6.623,0.21791183158724783,0.7820881684127522,0.23392122222034042,0.7660787777796596
6624,6.6240000000000006,0.21790894099407226,0.7820910590059278,0.233923436193412,0.7660765638065881
6625,6.625,0.2179060513254747,0.7820939486745253,0.23392564956431403,0.766074350435686
6626,6.626,0.21790316258101566,0.7820968374189844,0.23392786233328913,0.7660721376667109
6627,6.627,0.21790027476025542,0.7820997252397446,0.23393007450057896,0.7660699254994211
6628,6.628,0.21789738786275442,0.7821026121372456,0.23393228606642513,0.7660677139335748
6629,6.6290000000000004,0.2178945018880734,0.7821054981119265,0.23393449703106955,0.7660655029689305
6630,6.63,0.21789161683577368,0.7821083831642263,0.2339367073947538,0.7660632926052462
6631,6.631,0.2178887327054162,0.7821112672945838,0.23393891715771922,0.7660610828422808
6632,6.632000000000001,0.217885849496563,0.7821141505034369,0.2339411263202072,0.7660588736797929
6633,6.633,0.2178829672087759,0.782117032791224,0.2339433348824585,0.7660566651175416
6634,6.634,0.21788008584161672,0.7821199141583832,0.23394554284471486,0.7660544571552853
6635,6.635,0.2178772053946483,0.7821227946053517,0.23394775020721648,0.7660522497927835
6636,6.636,0.21787432586743335,0.7821256741325665,0.23394995697020507,0.766050043029795
6637,6.6370000000000005,0.21787144725953472,0.7821285527404653,0.23395216313392034,0.7660478368660796
6638,6.638,0.21786856957051579,0.7821314304294843,0.23395436869860334,0.7660456313013968
6639,6.639,0.2178656927999403,0.7821343072000597,0.23395657366449438,0.7660434263355056
6640,6.640000000000001,0.2178628169473718,0.7821371830526282,0.23395877803183385,0.7660412219681662
6641,6.641,0.21785994201237466,0.7821400579876253,0.23396098180086156,0.7660390181991383
6642,6.642,0.21785706799451277,0.7821429320054872,0.23396318497181798,0.766036815028182
6643,6.643,0.21785419489335117,0.7821458051066488,0.23396538754494278,0.7660346124550572
6644,6.644,0.21785132270845484,0.7821486772915451,0.2339675895204758,0.7660324104795241
6645,6.6450000000000005,0.21784845143938897,0.7821515485606109,0.23396979089865683,0.7660302091013431
6646,6.646,0.2178455810857189,0.7821544189142812,0.23397199167972527,0.7660280083202747
6647,6.647,0.21784271164701047,0.7821572883529896,0.2339741918639203,0.7660258081360797
6648,6.648000000000001,0.21783984312282967,0.7821601568771703,0.2339763914514815,0.7660236085485185
6649,6.649,0.2178369755127427,0.7821630244872573,0.233978590442648,0.766021409557352
6650,6.65,0.21783410881631632,0.7821658911836837,0.23398078883765885,0.7660192111623412
6651,6.651,0.21783124303311704,0.7821687569668829,0.23398298663675282,0.7660170133632472
6652,6.652,0.21782837816271244,0.7821716218372875,0.23398518384016892,0.766014816159831
6653,6.6530000000000005,0.21782551420466953,0.7821744857953306,0.2339873804481453,0.7660126195518547
6654,6.654,0.21782265115855623,0.7821773488414439,0.23398957646092092,0.7660104235390791
6655,6.655,0.21781978902394022,0.7821802109760597,0.23399177187873424,0.7660082281212658
6656,6.656000000000001,0.21781692780038997,0.78218307219961,0.23399396670182335,0.7660060332981765
6657,6.657,0.21781406748747362,0.7821859325125263,0.23399616093042647,0.7660038390695735
6658,6.658,0.21781120808476023,0.7821887919152399,0.23399835456478144,0.7660016454352185
6659,6.659,0.21780834959181838,0.7821916504081816,0.23400054760512637,0.7659994523948737
6660,6.66,0.2178054920082176,0.7821945079917824,0.234002740051699,0.7659972599483009
6661,6.6610000000000005,0.21780263533352762,0.7821973646664724,0.23400493190473698,0.765995068095263
6662,6.662,0.21779977956731802,0.7822002204326819,0.23400712316447791,0.7659928768355221
6663,6.663,0.21779692470915904,0.7822030752908411,0.23400931383115914,0.7659906861688409
6664,6.664,0.217794070758621,0.782205929241379,0.23401150390501765,0.7659884960949823
6665,6.665,0.21779121771527435,0.7822087822847257,0.2340136933862911,0.7659863066137089
6666,6.666,0.21778836557869025,0.7822116344213097,0.2340158822752163,0.7659841177247836
6667,6.667,0.21778551434843949,0.7822144856515606,0.23401807057203,0.7659819294279699
6668,6.668,0.217782664024094,0.782217335975906,0.23402025827696915,0.7659797417230307
6669,6.6690000000000005,0.21777981460522508,0.7822201853947749,0.23402244539027048,0.7659775546097295
6670,6.67,0.21777696609140468,0.7822230339085954,0.23402463191217035,0.7659753680878296
6671,6.671,0.21777411848220538,0.7822258815177946,0.2340268178429053,0.7659731821570946
6672,6.672,0.21777127177719946,0.7822287282228005,0.2340290031827115,0.7659709968172885
6673,6.673,0.21776842597595988,0.7822315740240402,0.23403118793182534,0.7659688120681747
6674,6.674,0.2177655810780592,0.7822344189219408,0.2340333720904827,0.7659666279095173
6675,6.675,0.21776273708307128,0.7822372629169287,0.2340355556589194,0.7659644443410806
6676,6.676,0.21775989399056914,0.7822401060094308,0.23403773863737123,0.7659622613626287
6677,6.6770000000000005,0.2177570518001273,0.7822429481998726,0.23403992102607432,0.7659600789739257
6678,6.678,0.21775421051131935,0.7822457894886806,0.23404210282526342,0.7659578971747366
6679,6.679,0.21775137012371978,0.7822486298762802,0.23404428403517466,0.7659557159648254
6680,6.68,0.21774853063690308,0.782251469363097,0.23404646465604312,0.7659535353439569
6681,6.681,0.21774569205044472,0.7822543079495553,0.23404864468810366,0.7659513553118964
6682,6.682,0.21774285436391924,0.7822571456360807,0.23405082413159195,0.765949175868408
6683,6.683,0.21774001757690256,0.7822599824230975,0.2340530029867423,0.7659469970132577
6684,6.684,0.2177371816889697,0.7822628183110303,0.2340551812537899,0.76594481874621
6685,6.6850000000000005,0.21773434669969727,0.7822656533003027,0.2340573589329692,0.7659426410670307
6686,6.686,0.2177315126086612,0.7822684873913387,0.23405953602451524,0.7659404639754848
6687,6.687,0.21772867941543791,0.7822713205845621,0.23406171252866192,0.765938287471338
6688,6.688,0.21772584711960463,0.7822741528803954,0.2340638884456438,0.7659361115543561
6689,6.689,0.21772301572073788,0.7822769842792622,0.23406606377569478,0.7659339362243053
6690,6.69,0.21772018521841513,0.7822798147815848,0.23406823851904945,0.7659317614809505
6691,6.691,0.21771735561221386,0.7822826443877862,0.23407041267594145,0.7659295873240586
6692,6.692,0.21771452690171209,0.7822854730982879,0.2340725862466045,0.7659274137533956
6693,6.6930000000000005,0.21771169908648766,0.7822883009135123,0.23407475923127244,0.7659252407687275
6694,6.694,0.21770887216611906,0.782291127833881,0.23407693163017898,0.7659230683698209
6695,6.695,0.21770604614018485,0.7822939538598153,0.23407910344355748,0.7659208965564426
6696,6.696,0.2177032210082638,0.7822967789917362,0.23408127467164125,0.7659187253283588
6697,6.697,0.2177003967699351,0.7822996032300649,0.2340834453146636,0.7659165546853363
6698,6.698,0.21769757342477788,0.782302426575222,0.23408561537285752,0.7659143846271426
6699,6.699,0.21769475097237237,0.7823052490276277,0.23408778484645595,0.765912215153544
6700,6.7,0.21769192941229804,0.782308070587702,0.23408995373569177,0.7659100462643083
6701,6.7010000000000005,0.2176891087441354,0.7823108912558646,0.23409212204079805,0.7659078779592019
6702,6.702,0.2176862889674643,0.7823137110325358,0.23409428976200683,0.7659057102379933
6703,6.703,0.21768347008186603,0.7823165299181339,0.23409645689955094,0.7659035431004491
6704,6.704,0.21768065208692122,0.7823193479130788,0.23409862345366264,0.7659013765463373
6705,6.705,0.21767783498221155,0.7823221650177884,0.23410078942457418,0.7658992105754259
6706,6.706,0.21767501876731798,0.782324981232682,0.23410295481251794,0.765897045187482
6707,6.707,0.2176722034418223,0.7823277965581777,0.23410511961772554,0.7658948803822745
6708,6.708,0.21766938900530652,0.7823306109946936,0.234107283840429,0.765892716159571
6709,6.7090000000000005,0.21766657545735302,0.782333424542647,0.23410944748086007,0.76589055251914
6710,6.71,0.21766376279754446,0.7823362372024555,0.23411161053925073,0.7658883894607493
6711,6.711,0.21766095102546354,0.7823390489745364,0.23411377301583192,0.7658862269841681
6712,6.712,0.21765814014069307,0.782341859859307,0.23411593491083557,0.7658840650891644
6713,6.713,0.21765533014281668,0.7823446698571833,0.23411809622449273,0.7658819037755072
6714,6.714,0.21765252103141758,0.7823474789685824,0.23412025695703434,0.7658797430429657
6715,6.715,0.21764971280607984,0.7823502871939201,0.23412241710869158,0.7658775828913085
6716,6.716,0.21764690546638732,0.7823530945336127,0.2341245766796956,0.7658754233203044
6717,6.7170000000000005,0.21764409901192447,0.7823559009880755,0.2341267356702772,0.7658732643297228
6718,6.718,0.21764129344227615,0.7823587065577239,0.23412889408066648,0.7658711059193335
6719,6.719,0.21763848875702665,0.7823615112429733,0.2341310519110947,0.7658689480889054
6720,6.72,0.2176356849557617,0.7823643150442383,0.23413320916179214,0.7658667908382079
6721,6.721,0.21763288203806613,0.7823671179619338,0.23413536583298852,0.7658646341670114
6722,6.722,0.21763008000352593,0.782369919996474,0.2341375219249149,0.7658624780750851
6723,6.723,0.21762727885172659,0.7823727211482734,0.23413967743780087,0.7658603225621992
6724,6.724,0.21762447858225473,0.7823755214177454,0.2341418323718764,0.7658581676281235
6725,6.7250000000000005,0.21762167919469655,0.7823783208053035,0.23414398672737122,0.7658560132726288
6726,6.726,0.21761888068863858,0.7823811193113615,0.23414614050451552,0.7658538594954843
6727,6.727,0.21761608306366745,0.7823839169363326,0.2341482937035387,0.7658517062964613
6728,6.728,0.21761328631937124,0.7823867136806288,0.23415044632466994,0.76584955367533
6729,6.729,0.2176104904553364,0.7823895095446636,0.23415259836813895,0.7658474016318612
6730,6.73,0.21760769547115105,0.782392304528849,0.23415474983417484,0.765845250165825
6731,6.731,0.21760490136640337,0.7823950986335966,0.23415690072300657,0.7658430992769935
6732,6.732,0.21760210814068096,0.7823978918593191,0.2341590510348635,0.7658409489651365
6733,6.7330000000000005,0.21759931579357267,0.7824006842064274,0.23416120076997426,0.7658387992300257
6734,6.734,0.21759652432466708,0.7824034756753329,0.23416334992856772,0.7658366500714324
6735,6.735,0.21759373373355304,0.7824062662664469,0.2341654985108722,0.7658345014891278
6736,6.736,0.21759094401982007,0.78240905598018,0.23416764651711686,0.7658323534828831
6737,6.737,0.21758815518305727,0.7824118448169428,0.2341697939475296,0.7658302060524704
6738,6.738,0.21758536722285468,0.7824146327771453,0.23417194080233894,0.7658280591976611
6739,6.739,0.21758258013880197,0.7824174198611982,0.234174087081773,0.7658259129182269
6740,6.74,0.2175797939304894,0.7824202060695107,0.2341762327860597,0.7658237672139402
6741,6.7410000000000005,0.21757700859750764,0.7824229914024924,0.23417837791542703,0.7658216220845729
6742,6.742,0.21757422413944744,0.7824257758605526,0.23418052247010313,0.7658194775298969
6743,6.743,0.2175714405558995,0.7824285594441005,0.234182666450315,0.7658173335496851
6744,6.744,0.21756865784645518,0.7824313421535449,0.2341848098562911,0.7658151901437089
6745,6.745,0.2175658760107061,0.7824341239892939,0.23418695268825812,0.7658130473117418
6746,6.746,0.2175630950482438,0.7824369049517562,0.2341890949464438,0.7658109050535561
6747,6.747,0.21756031495866043,0.7824396850413395,0.23419123663107547,0.7658087633689244
6748,6.748,0.21755753574154826,0.7824424642584518,0.23419337774237986,0.7658066222576202
6749,6.7490000000000006,0.21755475739649985,0.7824452426035001,0.23419551828058416,0.7658044817194158
6750,6.75,0.2175519799231076,0.7824480200768924,0.23419765824591532,0.7658023417540847
6751,6.751,0.21754920332096486,0.7824507966790352,0.23419979763860008,0.7658002023613999
6752,6.752,0.21754642758966472,0.7824535724103354,0.234201936458865,0.7657980635411351
6753,6.753,0.21754365272880072,0.7824563472711994,0.2342040747069363,0.7657959252930636
6754,6.7540000000000004,0.21754087873796668,0.7824591212620333,0.23420621238304073,0.7657937876169593
6755,6.755,0.21753810561675635,0.7824618943832437,0.2342083494874049,0.765791650512595
6756,6.756,0.21753533336476433,0.7824646666352357,0.23421048602025446,0.7657895139797456
6757,6.757000000000001,0.21753256198158524,0.7824674380184148,0.23421262198181553,0.7657873780181844
6758,6.758,0.21752979146681317,0.7824702085331867,0.2342147573723142,0.7657852426276858
6759,6.759,0.21752702182004388,0.7824729781799562,0.23421689219197606,0.7657831078080239
6760,6.76,0.21752425304087192,0.7824757469591281,0.23421902644102724,0.7657809735589728
6761,6.761,0.2175214851288937,0.7824785148711062,0.23422116011969277,0.7657788398803073
6762,6.7620000000000005,0.2175187180837041,0.782481281916296,0.2342232932281985,0.7657767067718014
6763,6.763,0.21751595190489956,0.7824840480951005,0.23422542576676972,0.7657745742332303
6764,6.764,0.2175131865920763,0.7824868134079237,0.2342275577356315,0.7657724422643685
6765,6.765000000000001,0.21751042214483085,0.7824895778551691,0.2342296891350089,0.765770310864991
6766,6.766,0.21750765856275991,0.78249234143724,0.23423181996512707,0.7657681800348728
6767,6.767,0.21750489584546037,0.7824951041545395,0.23423395022621118,0.7657660497737888
6768,6.768,0.2175021339925298,0.7824978660074702,0.23423607991848533,0.7657639200815146
6769,6.769,0.21749937300356517,0.7825006269964349,0.234238209042175,0.765761790957825
6770,6.7700000000000005,0.21749661287816482,0.7825033871218352,0.2342403375975038,0.7657596624024963
6771,6.771,0.21749385361592663,0.7825061463840733,0.23424246558469705,0.7657575344153029
6772,6.772,0.2174910952164485,0.7825089047835515,0.23424459300397837,0.7657554069960216
6773,6.773000000000001,0.2174883376793293,0.7825116623206706,0.23424671985557194,0.765753280144428
6774,6.774,0.21748558100416754,0.7825144189958325,0.23424884613970245,0.7657511538602975
6775,6.775,0.21748282519056217,0.7825171748094379,0.23425097185659333,0.7657490281434066
6776,6.776,0.2174800702381126,0.7825199297618873,0.23425309700646857,0.7657469029935313
6777,6.777,0.21747731614641813,0.7825226838535818,0.23425522158955178,0.7657447784104482
6778,6.7780000000000005,0.21747456291507877,0.7825254370849212,0.23425734560606673,0.7657426543939332
6779,6.779,0.21747181054369424,0.7825281894563058,0.2342594690562368,0.7657405309437633
6780,6.78,0.21746905903186498,0.7825309409681351,0.23426159194028542,0.7657384080597146
